#
 0,                    DS,SVR, -0.00,  0.83, *                   |                   
 0,                     RS,RR,  0.01,  1.33, *                   |                   
 0,                     RS,LR,  0.01,  1.37, *                   |                   
 0,                   RS,asIs, -0.01,  1.03, *                   |                   
 0,                 kmeans,k1, -0.01,  1.13, *                   |                   
 0,                 kmeans,k5,  0.03,  1.28, *                   |                   
 0,                   non,SVR,  0.03,  1.03, *                   |                   
 0,                  non,asIs, -0.03,  1.08, *                   |                   
 0,                  non,LGBM, -0.04,  0.75, *                   |                   
 0,                     DS,k5, -0.04,  1.14, *                   |                   
 0,                    RS,LSR, -0.05,  1.05, *                   |                   
 0,                   RS,LGBM, -0.07,  1.14, *                   |                   
 0,                     DS,k3,  0.08,  1.16, *                   |                   
 0,               RS,mid-leaf, -0.08,  1.07, *                   |                   
 0,                     DS,k1,  0.09,  1.19, *                   |                   
 0,                    RS,SVR, -0.10,  0.96, *                   |                   
 0,                     DS,RR, -0.12,  1.05, *                   |                   
 0,                 kmeans,k3,  0.12,  1.31, *                   |                   
 0,                     DS,LR, -0.12,  1.05, *                   |                   
 0,                   DS,LGBM, -0.18,  1.06, *                   |                   
 0,                    non,RR, -0.19,  1.02, *                   |                   
 0,                    non,LR, -0.19,  1.03, *                   |                   
 0,                     RS,k5,  0.20,  1.07, *                   |                   
 0,                   non,LSR, -0.22,  1.07, *                   |                   
#
 1,                     RS,k3,  0.26,  1.12, *                   |                   
 1,                   DS,asIs, -0.27,  1.08, *                   |                   
 1,               DS,mid-leaf, -0.33,  1.11, *                   |                   
 1,                    DS,LSR, -0.34,  0.90, *                   |                   
 1,                     RS,k1,  0.38,  1.16, *                   |                   
 1,                    non,k5, -0.82,  1.51, *                   |                   
 1,                    non,k3, -0.83,  1.57, *                   |                   
 1,                    non,k1, -0.87,  1.76, *                   |                   
 1,              non,mid-leaf, -1.01,  1.52, *                   |                   
